kasuZbkia,gaixotasunak,gaixotasunUMLS,sintomak,sintomenUMLS,gaixSin,gaixSinUMLS
484,"atrofia vaginal,abortos","C0241616 C0241616,C0156543#C1281512","disfunción,mujer,menopausia,dispareunia,Mujer,embarazo a término","C0277785,C0043210#C0015780#C0086418,C0025320#C0567312,C1384606,C0043210#C0015780#C0086418,C0232991 C0232991 C0232991","disfunción,atrofia,dispareunia","C0277785,C0241616_1,C1384606"
485,"anemia,macrocitosis,artropatía,enfermedad,anemia","C0002871#C0221395#C1510654,C2004480,C0022408,C0012634#C0039082,C0002871#C0221395#C1510654","Mujer,hipergastrinemia","C0043210#C0015780#C0086418,C0232567","anemia,ferropenia,macrocitosis,hipergastrinemia,artropatía,enfermedad,de,Graves,Basedow,anemia","C0002871#C0221395#C1510654,-,C2004480,C0232567,C0022408,C0012634#C0039082,C0332285,C0439808#C0205082,-,C0002871#C0221395#C1510654"
486,"embolia,trombofilia,trombosis venosa","C1704212#C0013922,C0398623,C0042487 C0042487",mujer,C0043210#C0015780#C0086418,"embolia,trombofilia,trombosis","C1704212#C0013922,C0398623,C0042487_1"
487,leucemia mieloide aguda,C0023467 C0023467 C0023467,"eritema cutáneo,diarrea,acuosa,dolor abdominal","C0041834 C0041834,C0011991,C0443350,C0000737 C0000737","leucemia,eritema,anorexia,náuseas,diarrea,dolor","C0023467_1,C0041834_1,C1971624,-,C0011991,C0000737_1"
488,"túnel,punción,lesiones","C0332816#C0337138,C0033119,C0332447#C1313971#C0221198","Mujer,astenia,disnea","C0043210#C0015780#C0086418,C0004093#C3714552,C0013404#C0553668","túnel,carpiano,astenia,disnea,plasmocitosis,lesiones","C0332816#C0337138,-,C0004093#C3714552,C0013404#C0553668,-,C0332447#C1313971#C0221198"
489,epistaxis,C0014591,Mujer,C0043210#C0015780#C0086418,"epistaxis,Gp,IIb-IIIa","C0014591,-,-"
490,trombocitopenia,C0040034_1,trombocitopenia,C0040034_1,"trombocitopenia,manifestaciones,hemorrágicas","C0040034_1,-,C0333275"
491,secreción,C0012621,disuria,C0013428,"disuria,quemazón,secreción","C0013428,-,C0012621"
492,neutropenia,C0027947#C0001824#C1534864#C1576411#C0853697,"Mujer,neutropenia,tos,disnea,pesar,múltiples nódulos pulmonares","C0043210#C0015780#C0086418,C0027947#C0001824#C1534864#C1576411#C0853697,C0010200_1,C0013404#C0553668,C1879338#C0018235,C0748164 C0748164 C0748164","neutropenia,tos,expectoración,fiebre,disnea,nódulos,cavitado","C0027947#C0001824#C1534864#C1576411#C0853697,C0010200_1,C0232515#C0038056,C0015967,C0013404#C0553668,C0748164_2,-"
493,deterioro,C1265875#C0684336#C0231171,"fiebre,deterioro","C0015967,C1265875#C0684336#C0231171","fiebre,deterioro,Plasmodium,falciparum,parasitemia","C0015967,C1265875#C0684336#C0231171,-,-,-"
494,,,"portador,fiebre","C0560175,C0015967","ictus,tiritona,fiebre","-,-,C0015967"
495,"le,le,inflamación,pus","C1292157#C0409974,C1292157#C0409974,C0021368#C0302158,C0034161","le,le,fiebre,dolor,malestar general,actuaciones","C1292157#C0409974,C1292157#C0409974,C0015967,C0030193,C0234215#C0231218 C0234215#C0231218,C0699820","herida,fiebre,dolor,herida,malestar,inflamación,herida","-,C0015967,C0030193,-,C0234215#C0231218_1,C0021368#C0302158,-"
496,,,"Mujer,fiebre,escalofríos,cefalea,mialgias,tos no productiva","C0043210#C0015780#C0086418,C0015967,C0234192#C0085593#C0424790,C0018681,C0231528,C0850149 C0850149 C0850149","fiebre,escalofríos,cefalea,mialgias,tos,proceso,gripal,dolor,infiltrados","C0015967,C0234192#C0085593#C0424790,C0018681,C0231528,C0850149_1,C1522240,-,C0030193,-"
497,"consolidación,infección por VIH,le","C0702116,C0019693 C0019693 C0019693,C1292157#C0409974","tos productiva dolor pleurítico,le","C0239134 C0239134 C0008033 C0008033,C1292157#C0409974","tos,dolor,fiebre,estertores,infección,VIH,VIH","C0239134_1,C0008033_1,C0015967,-,C0019693_1,C0019693_3,C0458074#C0019682_1"
498,"lesión,exposición,zona,osteoporosis,polimialgia reumática","C0332447#C1313971#C0221198,C0274281,C0019360,C0029456,C0032533#C1527406 C0032533#C1527406","Mujer,dolor,fumadora","C0043210#C0015780#C0086418,C0030193,C0337664","dolor,lesión,fractura,osteoporosis,fumadora,diabetes,polimialgia,neoplasia","C0030193,C0332447#C1313971#C0221198,-,C0029456,C0337664,-,C0032533#C1527406_1,C0027651#C1882062"
499,adenoma pleomorfo,C0026277 C0026277,"dolor,sudoración","C0030193,C0038990_1","adenoma,dolor,sudoración,enrojecimiento","C0026277_1,C0030193,C0038990_1,C0005874"
500,hematuria macroscópica,C0473237 C0473237,,,"hematuria,glomerulonefritis","C0473237_1,C0017658"
501,le,C1292157#C0409974,"hallazgos,proteinuria factor reumatoide negativo","C0243095,C0033687 C0427391 C0427391 C0427391","orinas,espumosas,proteinuria","C0042036,-,C0033687_1"
502,"le,hematuria","C1292157#C0409974,C0018965","le,hematuria,diuresis","C1292157#C0409974,C0018965,C0012797",hematuria,C0018965
503,disfunción eréctil disfunción eréctil disfunción eréctil,C0242350 C0242350 C0242350 C0242350 C0242350 C0242350,,,"diabético,disfunción,disfunción,disfunción","-,C0242350_1,C0242350_1,C0242350_1"
504,"carcinoma,zona","C0007097,C0019360",,,"carcinoma,sintomatología,miccional","C0007097,-,-"
505,"síndrome de Cushing,reflujo,vesicoureteral,dilatación","C0001622#C0010481 C0001622#C0010481 C0001622#C0010481,C0042580_1,C0042580_2,C0012359","reflujo,vesicoureteral,reflujo,morfología","C0042580_1,C0042580_2,C0232483_1,C0700329#C0332437","síndrome,de,Cushing,ACTH,reflujo,reflujo,dilatación","C0001622#C0010481_1,C0001622#C0010481_2,C0001622#C0010481_3,-,C0042580_1,C0232483_1,C0012359"
506,,,"fiebre,polaquiuria,tenesmo vesical dolor perianal","C0015967,C0042023_1,C0423735 C0423735 C0585134 C0585134","fiebre,tiritona,mal,estado,polaquiuria,disuria,tenesmo,dolor","C0015967,-,C0205169,C0449438#C1301808,C0042023_1,C0013428,C0423735_1,C0585134_1"
507,"choque,cálculo,fosa,cálculos,dilatación","C0036974,C0006736,C0332471,C0006736,C0012359","mujer,dolor,fiebre","C0043210#C0015780#C0086418,C0030193,C0015967","mal,estado,dolor,náuseas,fiebre,dilatación","C0205169,C0449438#C1301808,C0030193,-,C0015967,C0012359"
508,asma moderada,C0581125 C0581125,mujer,C0043210#C0015780#C0086418,asma,C0581125_1
509,"lesiones,lesión","C0332447#C1313971#C0221198,C0332447#C1313971#C0221198","Mujer,muertos,signos,hallazgo radiológico","C0043210#C0015780#C0086418,C1546956,C0311392,C1290916 C1290916","lesiones,lesión,hipofonesis,peritonismo,rotura","C0332447#C1313971#C0221198,C0332447#C1313971#C0221198,-,-,-"
510,"enfisema,le","C0013990,C1292157#C0409974","varón,tos,le","C0086582,C0010200_1,C1292157#C0409974","fumador,EPOC,enfisema,tos,expectoración,disnea","C0337671_2,-,C0013990,C0010200_1,C0232515#C0038056,C0013404#C0553668"
511,síndrome,C0012634#C0039082,inconsciente,C0041657,"síndrome,depresivo,hiato,aniónico","C0012634#C0039082,-,C0003074_1,C0003074_2"
512,,,"mujer,disnea","C0043210#C0015780#C0086418,C0013404#C0553668",disnea,C0013404#C0553668
513,"masa,adenocarcinoma","C1306372#C0577559,C0001418","fumador,masa","C0337664,C1306372#C0577559","fumador,masa,afectación,adenocarcinoma","C0337664,C1306372#C0577559,-,C0001418"
514,"edema,de,papila,le,masa,edema,desviación,herniación,le","C0030353_1,C0030353_2,C0030353_3,C1292157#C0409974,C1306372#C0577559,C0013604,C0185033#C0333051,C0019270,C1292157#C0409974","Mujer,crisis,signos,edema,de,papila,le,masa,edema,signos,dolor de cabeza,le","C0043210#C0015780#C0086418,C0231224,C0311392,C0030353_1,C0030353_2,C0030353_3,C1292157#C0409974,C1306372#C0577559,C0013604,C0311392,C0018681 C0018681 C0018681,C1292157#C0409974","crisis,epilépticas,signos,piramidales,izquierdos,edema,masa,edema,desviación,herniación,dolor,cefalea","C0231224,-,C0311392,-,C0205091,C0030353_1,C1306372#C0577559,C0013604,C0185033#C0333051,C0019270,C0018681_1,C0018681"
515,,,"mujer,crisis epiléptica,automatismos,amnesia","C0043210#C0015780#C0086418,C0036572#C0014544 C0036572#C0014544,C0004377,C0002622","crisis,epiléptica,aura,olor,desagradable,amnesia","C0036572#C0014544_1,C0036572#C0014544_2,C0236018,-,-,C0002622"
516,"distonía,enfermedad,trastornos","C0013421#C0393593,C0012634#C0039082,C0012634#C0039082","temblor,distonía","C0040822#C1527384_1,C0013421#C0393593","temblor,disartria,distonía,enfermedad,psiquiátrica,trastornos","C0040822#C1527384_1,C0013362,C0013421#C0393593,C0012634#C0039082,C0205487,C0012634#C0039082"
517,parálisis de la mirada vertical,C0339652 C0339652 C0339652 C0339652 C0339652,niño de,C0680063 C0680063,"cefalea,diplopia,parálisis,lesión","C0018681,-,C0339652_1,C0332447#C1313971#C0221198"
518,deterioro,C1265875#C0684336#C0231171,"mujer,amnesia,apraxia,anomia,desorientación temporal,anosognosia,hallazgos","C0043210#C0015780#C0086418,C0002622,C0003635,C0003113,C0233408 C0233408,C0234507,C0243095","amnesia,apraxia,anomia,desorientación,deterioro,anosognosia","C0002622,C0003635,C0003113,C0233408_1,C1265875#C0684336#C0231171,C0234507"
519,atrofia,C0333641#C0037154,"mujer,debilidad,sensibilidad,signo de Babinski","C0043210#C0015780#C0086418,C0424594#C0004093#C3714552,C1264642#C0439823#C0312418,C0034935 C0034935 C0034935","debilidad,atrofia,fasciculaciones,Babinski","C0424594#C0004093#C3714552,C0333641#C0037154,-,C0034935_3"
520,,,"déficit,sensibilidad vibratoria","C0162429,C0234198#C0576682 C0234198#C0576682","déficit,pérdida,torpeza,pérdida","C0162429,-,C0233844,-"
521,,,disartria,C0013362,"hipertenso,hemiplejia,disartria,alteraciones","-,-,C0013362,-"
522,enfermedad de Hirschsprung,C0019569 C0019569 C0019569,,,"enfermedad,de,Hirschsprung","C0019569_1,C0019569_2,C0019569_3"
523,"vómitos,le","C0042963_1,C1292157#C0409974","nacimiento,le","C1148523#C0005615,C1292157#C0409974",vómitos,C0042963_1
525,le,C1292157#C0409974,"espasmos,somnolencia,le,hallazgo,tumoración","C0037763,C2830004,C1292157#C0409974,C0243095,C0577559","espasmos,somnolencia,triste,manchas,tumoración","C0037763,C2830004,-,-,C0577559"
526,"le,traumatismo","C1292157#C0409974,C3263723",niño de dolor testicular,C0680063 C0680063 C0039591 C0039591,"dolor,traumatismo","C0039591_1,C3263723"
527,"le,vómitos,leucocitosis,desviación,vómitos","C1292157#C0409974,C0042963_1,C0023518#C0750426,C0185033#C0333051,C0042963_1","le,Neonato,regurgitaciones,nacimiento,letárgico,Lactancia,nacimiento,leucocitosis,letárgico","C1292157#C0409974,C0021289#C2239178,C2004489,C1148523#C0005615,C0023380,C0231330#C0006147,C1148523#C0005615,C0023518#C0750426,C0023380","regurgitaciones,vómitos,desnutrido,letárgico,leucocitosis,desviación,vómitos,alteraciones","C2004489,C0042963_1,-,C0023380,C0023518#C0750426,C0185033#C0333051,C0042963_1,-"
528,le,C1292157#C0409974,"recién nacido,respiración lenta","C0021289#C2239178 C0021289#C2239178,C0231837 C0231837",flacidez,C0026825
529,deformidad,C0302142,"Niño de,deformidad,sensibilidad","C0680063 C0680063,C0302142,C1264642#C0439823#C0312418","caída,deformidad,lesión","C0085639,C0302142,C0449499_3"
530,artritis reumatoide hipertensión arterial,C0003873 C0003873 C0020538 C0020538,"dolor,fiebre","C0030193,C0015967","artritis,hipertensión,dolor,fiebre","C0003873_1,C0020538_1,C0030193,C0015967"
531,"eritema,le","C0041834,C1292157#C0409974","mujer,dolor,eritema,pesar,dolor,le,síntomas","C0043210#C0015780#C0086418,C0030193,C0041834,C1879338#C0018235,C0030193,C1292157#C0409974,C1457887","dolor,eritema,aumento,dolor,sensación,de,arenilla","C0030193,C0041834,C0442805,C0030193,C0036658#C1455667,C0332285,-"
532,,,"dolor,rigidez","C0030193,C0427008#C0026837","dolor,rigidez","C0030193,C0427008#C0026837"
533,"artropatía,reacción alérgica,artritis,artropatía","C0022408,C0020517#C0263236#C1527304 C0020517#C0263236#C1527304,C0003864,C0022408",artritis,C0003864,"litiasis,ácido,artropatía,reacción,alérgica,artritis,uricemia,brote,artropatía","C1458136_1,C0041980_1,C0022408,C0020517#C0263236#C1527304_1,C0020517#C0263236#C1527304_2,C0003864,-,-,C0022408"
534,"asma bronquial,púrpura,edemas","C0004096#C0085129#C1319018#C1260881 C0004096#C0085129#C1319018#C1260881,C0439542#C0034150,C0013604","Mujer,púrpura,artralgias,edemas,proteinuria","C0043210#C0015780#C0086418,C0439542#C0034150,C0003862,C0013604,C0033687_1","asma,púrpura,artralgias,edemas,elevación,proteinuria","C0004096#C0085129#C1319018#C1260881_1,C0439542#C0034150,C0003862,C0013604,C0439775,C0033687_1"
535,"traumatismo,fractura,infección","C3263723,C0016658,C0009450",energía,C0424589,"traumatismo,fractura,infección","C3263723,C0016658,C0009450"
536,traumatismo,C3263723,"Mujer,omalgia","C0043210#C0015780#C0086418,C0231655","diabética,omalgia,traumatismo","-,C0231655,C3263723"
537,disminución,C0333668#C0547047,"dolor en la cara,hipoestesia,ausencia de reflejo","C0015468 C0015468 C0015468 C0015468,C0020580#C0028643,C0234146 C0234146 C0234146","dolor,Lasègue,disminución,hipoestesia","C0015468_1,-,C0333668#C0547047,C0020580#C0028643"
538,"esguince de tobillo,edematoso,edema cutáneo","C0160087 C0160087 C0160087,C0013604,C0521464 C0521464","dolor intenso,hallazgos","C0458256 C0458256,C0243095","esguince,dolor,alodinia,edematoso,hiperémico,edema,cianótico,desmineraliza_x0002_ción","C0160087_1,C0458256_1,C0458247,C0013604,-,C0521464_1,-,-"
539,"hipopotasemia,impotencia,osteosarcoma osteoblástico","C0020621#C1971021#C0032827,C0242350,C0029463#C1704328 C0029463#C1704328","dolor,impotencia","C0030193,C0242350","hipopotasemia,dolor,impotencia,osteosarcoma,tumor","C0020621#C1971021#C0032827,C0030193,C0242350,C0029463#C1704328_1,C0027651"
540,úlcera úlcera,C0041582 C0041582,mujer,C0043210#C0015780#C0086418,"úlcera,herida,úlcera","C0041582_1,-,C0041582_1"
541,carcinoma embrionario,C0206659 C0206659,,,"carcinoma,adenopatías","C0206659_1,-"
542,"adenocarcinoma,metástasis","C0001418,C2939419#C0013930",Mujer,C0043210#C0015780#C0086418,"adenocarcinoma,afectación,metástasis","C0001418,-,C2939419#C0013930"
543,"cáncer de mama,le","C0006142#C0678222 C0006142#C0678222 C0006142#C0678222,C1292157#C0409974","Mujer,dolor óseo,le","C0043210#C0015780#C0086418,C0151825 C0151825,C1292157#C0409974","cáncer,metástasis,dolor,sintomatología,exacerbaciones,dolor,dolor","C0006142#C0678222_1,C2939419#C0013930,C0151825_1,-,-,C0030193,C1304888#C0002766_3"
544,"enfermedad,infección respiratoria,insuficiencia,respiratoria","C0012634#C0039082,C0035243 C0035243,C0035229_1,C0035229_2","Mujer,insuficiencia,respiratoria","C0043210#C0015780#C0086418,C0035229_1,C0035229_2","enfermedad,neurodegenera_x0002_tiva,infección,insuficiencia","C0012634#C0039082,-,C0035243_1,C0035229_1"
545,"esclerosis múltiple depresión psicótica,le","C0026769 C0026769 C0270458 C0270458,C1292157#C0409974","capaz de comer,le,actuaciones","C0566305 C0566305 C0566305,C1292157#C0409974,C0699820","esclerosis,depresión","C0026769_1,C0270458_1"
546,"síndrome,lesiones,rubor","C0012634#C0039082,C0332447#C1313971#C0221198,C0332575#C0016382#C0005874","astenia,dolor abdominal,rubor","C0004093#C3714552,C0000737 C0000737,C0332575#C0016382#C0005874","síndrome,constitucional,astenia,lesiones,dolor,dolor,rubor,células,fantasma","C0012634#C0039082,-,C0004093#C3714552,C0332447#C1313971#C0221198,C0000737_1,C0030193,C0332575#C0016382#C0005874,C1269647#C0007634,-"
547,Síndrome poliglandular autoinmune glaucoma primario de ángulo abierto,C0085409 C0085409 C0085409 C0339573 C0339573 C0339573 C0339573 C0339573,presión,C0460139,"Síndrome,poliglandular,diabético,asmático,glaucoma","C0085409_1,C0085409_2,-,-,C0339573_1"
548,esquizofrenia,C0036341,"Mujer,descompensación,inquietud,propósito,síntomas","C0043210#C0015780#C0086418,C0231187,C0700075#C0085631#C0424235,C0702110#C1285529,C1457887","esquizofrenia,descompensación,inquietud,síntomas,psicóticos","C0036341,C0231187,C0700075#C0085631#C0424235,C1457887,-"
549,corte,C0000925#C0184904,"Mujer,problemas,mujer,lucidez,Alteración del contenido del pensamiento ideas delirantes","C0043210#C0015780#C0086418,C0033213,C0043210#C0015780#C0086418,C0239110,C0233666 C0233666 C0233666 C0233666 C0233666 C0011253 C0011253","triste,hipotimia,Alteración,ideas,delirantes,de,corte,celotípico,alteración,ideación,autolítica","-,-,C0233666_1,C0011253_1,C0011253_2,C0332285,C0000925#C0184904,-,-,C0392348,-"
550,,,"temores,ansiedad,síntomas,taquicardia","C0015726#C1288289,C0003467,C1457887,C0039231_1","ansiedad,síntomas,somáticos,taquicardia,sudores,disnea","C0003467,C1457887,-,C0039231_1,C0038984,C0013404#C0553668"
551,"daño,desmayo","C0010957#C0684336#C0231171,C0041657#C0039070#C0312422#C0332521","malestar,temor,daño,desmayo,caída","C0231218,C0015726#C1288289,C0010957#C0684336#C0231171,C0041657#C0039070#C0312422#C0332521,C0085639","malestar,temor,daño,desmayo,pérdida,caída","C0231218,C0015726#C1288289,C0010957#C0684336#C0231171,C0041657#C0039070#C0312422#C0332521,-,C0085639"
552,"leucemia,les,le","C0023418,C1292157#C0409974,C1292157#C0409974","comportamiento,problemas,problemas,problemas,les,le","C0004927,C0033213,C0033213,C0033213,C1292157#C0409974,C1292157#C0409974","leucemia,inquieto","C0023418,-"
553,"le,le,le,vómito","C1292157#C0409974,C1292157#C0409974,C1292157#C0409974,C0042963#C0042965","le,cantidades,le,le,sentimiento de culpa","C1292157#C0409974,C1265611#C0237753,C1292157#C0409974,C1292157#C0409974,C0018379 C0018379 C0018379",vómito,C0042963#C0042965
554,"le,infección por Trypanosoma cruzi,enfermedad","C1292157#C0409974,C0041234 C0041234 C0041234 C0041234,C0012634#C0039082","Mujer,mujer,embarazo,le,actuaciones","C0043210#C0015780#C0086418,C0043210#C0015780#C0086418,C0549206#C0032961#C0549169,C1292157#C0409974,C0699820","infección,Trypanosoma,cruzi","C0041234_1,C0041234_3,C0041234_4"
555,"masa,fosa","C1306372#C0577559,C0332471","dolor perianal,masa","C0585134 C0585134,C1306372#C0577559","dolor,fiebre,masa,dolorosa","C0585134_1,C0015967,C1306372#C0577559,-"
556,le,C1292157#C0409974,"Mujer,fumadora,disnea,tos no productiva","C0043210#C0015780#C0086418,C0337664,C0013404#C0553668,C0850149 C0850149 C0850149","fumadora,disnea,tos,crepitantes","C0337664,C0013404#C0553668,C0850149_1,-"
557,"Sangrado,mioma","C0019080,C0027086","Mujer,gestaciones,Sangrado,pesar,cantidad de flujo menstrual","C0043210#C0015780#C0086418,C0549206#C0032961#C0549169,C0019080,C1879338#C0018235,C0425949 C0425949 C0425949 C0425949","Sangrado,mioma","C0019080,C0027086"
558,"linfoma,necrosis,cariorrexis","C0024299,C0027540,C0333732","Mujer,fiebre","C0043210#C0015780#C0086418,C0015967","adenopatías,fiebre,linfoma,necrosis,histiocitos,cariorrexis,células,dendríticas,plamocitoides,neutrófilos,células,plasmáticas","-,C0015967,C0024299,C0027540,C0019612,C0333732,C1269647#C0007634,C0439640,-,C0027950,C1269647#C0007634,-"
559,"cardiopatía isquémica estenosis aórtica reumática,endocarditis","C0002962#C0151744 C0002962#C0151744 C0155567 C0155567 C0155567,C0014118","fiebre,soplo aórtico","C0015967,C0277934 C0277934","cardiopatía,estenosis,fiebre,soplo,endocarditis,Staphylococcus,aureus,meticilin,elevación","C0002962#C0151744_1,C0155567_1,C0015967,C0277934_1,C0014118,-,-,-,C0439775"
560,"atrofia óptica de Leber,le,enfermedad","C0917796 C0917796 C0917796 C0917796,C1292157#C0409974,C0012634#C0039082",le,C1292157#C0409974,"atrofia,mutación,11778A","C0917796_1,-,-"
561,"disfagia,edema de glotis","C0232520#C0011168,C0264315 C0264315 C0264315","disnea,disfagia","C0013404#C0553668,C0232520#C0011168","disnea,disfagia,edema,angioedema","C0013404#C0553668,C0232520#C0011168,C0264315_1,C0002994"
